id_donante,abandono,probabilidad_abandono,riesgo_categoria,antiguedad_meses,monto_promedio
3529,0,0.4981649073131154,Medio,13,17.97
3530,0,0.4029755583916488,Medio,12,44.44
3531,0,0.43433937534906825,Medio,54,24.38
3532,0,0.4387434104992671,Medio,2,34.75
3533,0,0.412482427835115,Medio,53,28.75
3534,0,0.44964360994560565,Medio,35,24.6
3535,0,0.40427338658253903,Medio,55,34.33
3536,0,0.42418960890722324,Medio,36,36.01
3537,1,0.3621633997805281,Bajo,17,56.88
3538,1,0.4270476421545162,Medio,28,36.39
3539,0,0.42096611437358,Medio,28,36.24
3540,0,0.42533869455192963,Medio,22,41.45
3541,1,0.44060894331206507,Medio,38,35.32
3542,0,0.44553045578329015,Medio,7,29.61
3543,0,0.44117409151851983,Medio,15,33.26
3544,0,0.4309795138111085,Medio,32,38.55
3545,0,0.4254245255587949,Medio,11,43.91
3546,0,0.5186819623655662,Alto,24,14.89
3547,0,0.5201137772634833,Alto,3,11.1
3548,0,0.4367588636685113,Medio,30,43.48
3549,0,0.4978360094870322,Medio,6,22.03
3550,1,0.476831799478784,Medio,58,13.42
3551,0,0.45558449410270635,Medio,2,12.48
3552,0,0.3891413027541297,Bajo,14,48.02
3553,0,0.4396595089321421,Medio,41,38.78
3554,0,0.4712249465746173,Medio,18,22.05
3555,0,0.4547020352608224,Medio,51,22.46
3556,0,0.455861177242265,Medio,44,30.55
3557,0,0.42948282252600717,Medio,31,38.59
3558,0,0.47953164350253036,Medio,13,27.06
3559,0,0.46922907787392,Medio,26,22.14
3560,1,0.43452601461848805,Medio,44,41.35
3561,1,0.4443422597617137,Medio,12,29.74
3562,0,0.43087416538746554,Medio,18,28.08
3563,1,0.44237104342705136,Medio,9,35.92
3564,0,0.4941182547563232,Medio,49,8.64
3565,1,0.43886753462320605,Medio,21,34.74
3566,0,0.4240311401188808,Medio,48,34.11
3567,0,0.4849585210793979,Medio,49,16.21
3568,0,0.47051615996410523,Medio,53,10.59
3569,1,0.46201261565402485,Medio,56,24.36
3570,0,0.4155953656045406,Medio,40,31.83
3571,0,0.436009327909006,Medio,43,32.85
3572,1,0.4110514147705342,Medio,24,47.04
3573,0,0.4030375700981247,Medio,34,31.83
3574,0,0.5370894934856139,Alto,8,16.01
3575,0,0.4282171976029287,Medio,44,27.49
3576,1,0.48081368380779316,Medio,53,17.01
3577,1,0.46867745042151726,Medio,33,28.21
3578,1,0.42393198370880364,Medio,23,44.09
3579,0,0.41962813365324947,Medio,13,34.59
3580,0,0.4673212198244559,Medio,54,22.79
3581,0,0.41878369962986317,Medio,53,35.92
3582,0,0.45817664033239064,Medio,49,22.22
3583,0,0.5742218217623325,Alto,14,7.63
3584,0,0.5039153620042964,Alto,14,17.67
3585,1,0.49014456964108155,Medio,16,34.58
3586,1,0.4230192023339147,Medio,49,37.72
3587,0,0.3784701909259529,Bajo,38,47.18
3588,0,0.4131924539584178,Medio,58,33.41
3589,0,0.37429863809446795,Bajo,60,43.47
3590,0,0.42147404358692503,Medio,39,36.3
3591,0,0.41197526059582285,Medio,26,39.37
3592,0,0.4174855242699279,Medio,26,41.02
3593,1,0.4928816987841871,Medio,1,34.87
3594,0,0.4159939572172122,Medio,32,40.75
3595,0,0.4260629613279572,Medio,57,23.01
3596,1,0.5069499020101591,Alto,15,5.73
3597,0,0.4046551112961065,Medio,52,36.51
3598,0,0.44608682183855153,Medio,21,33.75
3599,1,0.48380667313329767,Medio,18,21.25
3600,0,0.4761902169205082,Medio,30,17.38
3601,1,0.4279574023183258,Medio,60,31.31
3602,0,0.3858455161883208,Bajo,58,37.17
3603,0,0.41627702410954215,Medio,13,35.2
3604,1,0.4401599047362723,Medio,24,19.8
3605,0,0.46694727841003275,Medio,30,22.05
3606,1,0.4522822721580328,Medio,2,36.69
3607,0,0.45632791516704097,Medio,19,30.73
3608,0,0.3931067246513495,Bajo,47,40.6
3609,0,0.43446743331022675,Medio,44,26.77
3610,1,0.4169944793387232,Medio,47,37.4
3611,1,0.443638197294421,Medio,25,29.6
3612,0,0.46586876003777195,Medio,50,22.77
3613,0,0.44356965504176943,Medio,14,39.28
3614,1,0.48103025136896055,Medio,6,20.07
3615,0,0.39608251251289156,Bajo,12,30.74
3616,0,0.4401608456135366,Medio,20,31.77
3617,0,0.4182686923578165,Medio,23,28.8
3618,0,0.3968247626073567,Bajo,30,39.91
3619,0,0.4370285849471763,Medio,30,35.73
3620,0,0.38962623612638175,Bajo,38,34.53
3621,1,0.39921713017170796,Bajo,58,30.68
3622,0,0.40573068166258974,Medio,30,48.56
3623,1,0.42322448554632397,Medio,41,44.65
3624,0,0.4162833301174352,Medio,30,39.19
3625,0,0.3979783087118032,Bajo,57,37.55
3626,0,0.43857027955748135,Medio,58,23.98
3627,1,0.43499040826698154,Medio,36,29.51
3628,0,0.416172913192205,Medio,49,36.36
3629,0,0.42143790621022914,Medio,34,40.52
3630,0,0.383235743571489,Bajo,16,38.92
3631,0,0.4591677426765085,Medio,24,35.81
3632,0,0.3672242561539535,Bajo,14,50.01
3633,0,0.47001119710502653,Medio,26,28.64
3634,1,0.42757317710882115,Medio,8,40.13
3635,0,0.42849331738522584,Medio,14,38.91
3636,0,0.41646956409763286,Medio,31,34.44
3637,1,0.479878764123127,Medio,2,34.81
3638,0,0.40192219692970527,Medio,48,34.6
3639,1,0.4771217907018706,Medio,4,22.92
3640,0,0.44995429862166425,Medio,1,34.01
3641,1,0.38481205337844726,Bajo,55,37.48
3642,0,0.44564646083169135,Medio,20,33.22
3643,0,0.481480898451549,Medio,59,11.58
3644,0,0.5120255271738552,Alto,14,14.14
3645,0,0.46859357502927274,Medio,40,21.82
3646,0,0.39101419703661344,Bajo,25,28.88
3647,1,0.47202310005754045,Medio,60,22.35
3648,0,0.46179879477337404,Medio,25,36.46
3649,1,0.440949043858648,Medio,3,41.92
3650,0,0.4270687634987325,Medio,5,43.34
3651,0,0.44290799408685405,Medio,38,33.37
3652,0,0.3713628069819459,Bajo,54,40.84
3653,0,0.4146385854063476,Medio,26,24.37
3654,0,0.44005405267648856,Medio,40,28.48
3655,1,0.4838784568392136,Medio,38,18.33
3656,0,0.4100166859829725,Medio,38,42.07
3657,0,0.41281265731706057,Medio,4,49.66
3658,0,0.47582599108105034,Medio,7,26.51
3659,1,0.5332848366362521,Alto,30,8.3
3660,1,0.47405528277767867,Medio,30,20.45
3661,0,0.49575278208435497,Medio,56,23.5
3662,0,0.48909061421254213,Medio,19,16.74
3663,0,0.45637795275801846,Medio,39,19.7
3664,0,0.4315045812051688,Medio,35,32.05
3665,0,0.4502918691468953,Medio,40,36.6
3666,0,0.5186841481175558,Alto,33,9.36
3667,1,0.4761967796865578,Medio,33,24.68
3668,0,0.4486689142381504,Medio,14,30.38
3669,0,0.45276320624779365,Medio,38,19.33
3670,0,0.41532834652672224,Medio,10,32.36
3671,0,0.43857499983747256,Medio,57,28.82
3672,1,0.4257568860706895,Medio,28,25.51
3673,0,0.49929761005491147,Medio,14,21.36
3674,0,0.42305939304038653,Medio,36,32.73
3675,0,0.4761111277715586,Medio,38,22.37
3676,0,0.5283078626127509,Alto,16,12.67
3677,1,0.36534501443973344,Bajo,60,30.22
3678,0,0.49541322729191023,Medio,21,17.61
3679,1,0.49199344450382754,Medio,28,13.54
3680,0,0.47528972703479566,Medio,33,31.3
3681,0,0.45636974962436694,Medio,6,28.37
3682,1,0.460106965766663,Medio,41,21.34
3683,0,0.45520621741587824,Medio,15,32.29
3684,0,0.38483700673486715,Bajo,44,34.24
3685,0,0.4296957962929705,Medio,3,32.4
3686,0,0.4365730517520465,Medio,43,32.04
3687,1,0.4819957341466829,Medio,47,13.95
3688,1,0.4191802511878616,Medio,35,42.93
3689,1,0.43594092922455996,Medio,14,35.57
3690,1,0.5190856558632224,Alto,2,20.49
3691,0,0.46351157986782826,Medio,29,29.88
3692,0,0.4811682605972737,Medio,4,31.78
3693,0,0.45537855694828017,Medio,26,29.61
3694,0,0.38954046568178463,Bajo,51,47.93
3695,0,0.5240023528626908,Alto,12,10.55
3696,1,0.5327003952722473,Alto,2,15.24
3697,1,0.5178980068744563,Alto,17,7.01
3698,0,0.3908709054728299,Bajo,35,30.8
3699,0,0.4186845669705422,Medio,10,35.44
3700,0,0.4161609729475846,Medio,48,33.62
3701,0,0.4929966669124676,Medio,22,27.11
3702,0,0.4412936206291006,Medio,41,34.07
3703,0,0.43507277927834315,Medio,43,27.04
3704,1,0.42629306675118495,Medio,21,37.41
3705,0,0.39983941480990237,Bajo,15,41.07
3706,0,0.486591834016029,Medio,35,20.69
3707,0,0.4626024745665172,Medio,48,27.12
3708,0,0.46143709503441754,Medio,21,28.74
3709,0,0.38634655257610884,Bajo,21,44.25
3710,1,0.4615374803343747,Medio,21,21.87
3711,1,0.3820951159403413,Bajo,60,40.98
3712,0,0.5167453541928749,Alto,44,15.34
3713,1,0.35706957769953146,Bajo,32,42.44
3714,0,0.3926470816747867,Bajo,55,38.52
3715,1,0.4592750890513628,Medio,5,28.44
3716,0,0.38883784534541377,Bajo,39,39.17
3717,0,0.5012142700941388,Alto,9,24.99
3718,0,0.4602436317753204,Medio,53,20.77
3719,1,0.393064855152696,Bajo,18,47.06
3720,0,0.4490456031576744,Medio,21,24.59
3721,0,0.4244258450256331,Medio,8,36.77
3722,0,0.41619592423851354,Medio,44,41.09
3723,0,0.3821239968226778,Bajo,52,38.06
3724,0,0.4442399871293026,Medio,34,35.99
3725,0,0.420558901020414,Medio,10,36.8
3726,0,0.36827338114691954,Bajo,51,40.57
3727,0,0.43221047852954175,Medio,41,33.18
3728,0,0.4413924315101917,Medio,57,29.6
3729,0,0.5112825325380002,Alto,24,16.31
3730,0,0.43720728720566043,Medio,40,33.18
3731,0,0.40526200146648483,Medio,24,40.28
3732,0,0.47212215547726233,Medio,56,18.99
3733,0,0.44172692222908394,Medio,32,27.71
3734,0,0.4232841278754171,Medio,56,34.25
3735,0,0.38648029246912335,Bajo,33,45.12
3736,0,0.49723475790358396,Medio,38,18.41
3737,0,0.41904213347788466,Medio,44,37.93
3738,0,0.46413654261825704,Medio,57,26.42
3739,0,0.45434719820915526,Medio,56,23.26
3740,0,0.449805337333987,Medio,51,20.82
3741,0,0.4234852984567409,Medio,59,23.44
3742,0,0.3939650457910852,Bajo,49,34.99
3743,0,0.4529063251950899,Medio,34,27.72
3744,1,0.4311282262060909,Medio,11,37.14
3745,0,0.487883454305812,Medio,31,18.78
3746,0,0.4227764568368292,Medio,18,36.97
3747,0,0.43885388105619266,Medio,23,34.34
3748,0,0.4867788318982783,Medio,60,14.92
3749,0,0.4128521979683795,Medio,22,45.06
3750,0,0.4578952999637355,Medio,43,33.4
3751,0,0.387879503470533,Bajo,18,37.65
3752,1,0.42749773401380714,Medio,40,41.56
3753,0,0.4290827600127079,Medio,47,39.68
3754,0,0.4010849796592034,Medio,41,28.74
3755,0,0.4095865037920831,Medio,47,37.25
3756,0,0.47748004070273825,Medio,39,11.9
3757,0,0.46502525544993717,Medio,20,33.94
3758,0,0.42645351313077184,Medio,13,47.32
3759,0,0.45615589238920806,Medio,45,23.05
3760,1,0.4251344934179142,Medio,1,39.15
3761,0,0.35753101706583057,Bajo,52,47.73
3762,0,0.4425012646446935,Medio,4,36.89
3763,0,0.4543178671810634,Medio,24,40.25
3764,1,0.518891430903247,Alto,36,14.31
3765,1,0.46955650461554194,Medio,36,20.65
3766,0,0.3757576231181179,Bajo,45,44.3
3767,0,0.4592461186325757,Medio,2,39.6
3768,0,0.4228087505309169,Medio,28,34.96
3769,0,0.443980823367846,Medio,26,27.35
3770,0,0.43261267771685036,Medio,23,32.85
3771,0,0.4039822804647945,Medio,15,47.38
3772,0,0.44147981460112223,Medio,36,28.98
3773,0,0.4316247829614883,Medio,27,36.99
3774,0,0.45362241314010915,Medio,6,36.73
3775,0,0.4800121030237986,Medio,35,23.34
3776,0,0.47281540152638085,Medio,39,24.11
3777,0,0.38267990082887393,Bajo,38,45.27
3778,0,0.41275913934980646,Medio,35,35.7
3779,0,0.4934216367041694,Medio,36,23.2
3780,0,0.4622922706889011,Medio,10,26.89
3781,1,0.4795445766713399,Medio,30,20.14
3782,0,0.3838435555605497,Bajo,53,40.67
3783,0,0.44011195851776475,Medio,41,27.48
3784,0,0.438359015354811,Medio,38,27.62
3785,1,0.4211094958461665,Medio,29,38.41
3786,0,0.4873095053493797,Medio,52,13.21
3787,0,0.4296844791805275,Medio,59,29.63
3788,0,0.42325188197160646,Medio,43,29.89
3789,1,0.43512202952339557,Medio,39,27.14
3790,0,0.45425975933016455,Medio,50,24.5
3791,0,0.47976554768264085,Medio,4,22.9
3792,0,0.45356572666015255,Medio,5,32.82
3793,0,0.5053305979494381,Alto,4,19.9
3794,0,0.4485542735733287,Medio,36,31.61
3795,0,0.46472219504875384,Medio,59,24.47
3796,0,0.4781620105147386,Medio,45,25.14
3797,0,0.4461217270309655,Medio,16,31.97
3798,0,0.5049918982427918,Alto,25,25.02
3799,0,0.4219361891466356,Medio,14,42.67
3800,0,0.4568909942349075,Medio,11,28.6
3801,0,0.4149641243947858,Medio,29,40.47
3802,0,0.45488337453892586,Medio,34,22.38
3803,0,0.4613674077332055,Medio,22,22.16
3804,0,0.5189642286777434,Alto,14,13.37
3805,1,0.4654728967310474,Medio,56,25.08
3806,1,0.4504770738886017,Medio,24,27.67
3807,0,0.4184498039487158,Medio,59,30.77
3808,0,0.4102038846107561,Medio,39,36.97
3809,1,0.4699953048909037,Medio,26,36.25
3810,0,0.401322108792058,Medio,43,41.36
3811,0,0.47213514390126393,Medio,36,21.13
3812,0,0.48686404040312875,Medio,39,30.31
3813,0,0.48905939173071505,Medio,16,20.0
3814,1,0.40234134968510205,Medio,58,34.14
3815,1,0.3973368092373331,Bajo,38,48.04
3816,0,0.4908230340524169,Medio,59,18.04
3817,0,0.42222337989531133,Medio,32,36.88
3818,0,0.4174240804749845,Medio,6,40.49
3819,0,0.44987896131614663,Medio,34,21.07
3820,0,0.3591515403856894,Bajo,56,34.36
3821,1,0.463260332227668,Medio,8,26.4
3822,0,0.4546761991412969,Medio,30,28.79
3823,0,0.4948627827464867,Medio,27,26.07
3824,0,0.4614744169945947,Medio,7,27.75
3825,1,0.3729782372902268,Bajo,27,41.56
3826,0,0.46658332866059077,Medio,25,29.21
3827,0,0.4551694685176986,Medio,56,23.98
3828,0,0.40686407711735123,Medio,46,30.69
3829,1,0.5240067426363172,Alto,41,8.78
3830,0,0.4754159315986544,Medio,15,21.83
3831,1,0.4129780402649966,Medio,25,42.49
3832,0,0.45313968406211225,Medio,22,28.55
3833,0,0.47402436873905424,Medio,18,25.22
3834,1,0.4535916491837758,Medio,12,31.73
3835,0,0.3882673634199614,Bajo,23,37.37
3836,0,0.38244843361591585,Bajo,51,43.29
3837,0,0.45273295204265496,Medio,45,25.49
3838,1,0.4594434207919675,Medio,39,25.72
3839,0,0.4354165281554576,Medio,25,27.77
3840,0,0.415533444212106,Medio,10,40.29
3841,0,0.41448401459305884,Medio,30,30.57
3842,0,0.3646908090446924,Bajo,10,51.66
3843,0,0.42756786958417126,Medio,34,28.39
3844,0,0.3688839561127904,Bajo,46,47.63
3845,0,0.5017910240422144,Alto,13,21.07
3846,0,0.43942488211074465,Medio,54,16.1
3847,1,0.4492125137154624,Medio,29,28.99
3848,1,0.40689767883976496,Medio,38,41.39
3849,0,0.45972187776175844,Medio,41,25.23
3850,0,0.43930471529082044,Medio,45,23.83
3851,0,0.4261680783973673,Medio,9,40.25
3852,1,0.4442673168850147,Medio,13,37.05
3853,0,0.4646044180810353,Medio,37,22.08
3854,1,0.4851328342565808,Medio,14,21.49
3855,0,0.4113019290476378,Medio,37,38.29
3856,0,0.5188421071558317,Alto,9,13.68
3857,0,0.40125210519671767,Medio,8,40.8
3858,0,0.4198943962512712,Medio,39,36.92
3859,0,0.5006184307475107,Alto,40,7.19
3860,0,0.40816239055442827,Medio,54,30.16
3861,0,0.5330294372123149,Alto,3,10.21
3862,0,0.4897432601621913,Medio,55,17.95
3863,0,0.45263862585747194,Medio,56,24.97
3864,0,0.48373868945034726,Medio,47,17.32
3865,0,0.39109740182620006,Bajo,40,52.18
3866,1,0.44349196690724696,Medio,33,38.64
3867,0,0.4207965721447589,Medio,32,43.67
3868,0,0.47501043835396767,Medio,7,28.6
3869,0,0.457379879151914,Medio,19,30.3
3870,0,0.3534101575018527,Bajo,34,45.81
3871,0,0.4195212568875188,Medio,14,34.34
3872,1,0.4052807268029673,Medio,50,36.12
3873,0,0.472966502884143,Medio,47,20.89
3874,0,0.49144219102975517,Medio,46,20.84
3875,0,0.4102699218690695,Medio,56,32.61
3876,0,0.4222063662251716,Medio,57,33.73
3877,1,0.5011906290456907,Alto,19,20.03
3878,0,0.41647658547942257,Medio,51,33.58
3879,0,0.4794335987162434,Medio,54,17.78
3880,0,0.4325954169266567,Medio,59,30.14
3881,0,0.45910226117682407,Medio,26,15.63
3882,0,0.4246625293085669,Medio,17,43.28
3883,0,0.4357779670668562,Medio,54,26.89
3884,0,0.4734496425000484,Medio,28,23.06
3885,0,0.48341209815115793,Medio,19,18.54
3886,1,0.47289552350755837,Medio,27,17.58
3887,0,0.4179658505658607,Medio,48,34.36
3888,0,0.37394127420863554,Bajo,52,40.04
3889,0,0.3895386408595312,Bajo,57,39.04
3890,0,0.4272126775163463,Medio,19,43.97
3891,0,0.3493255411955954,Bajo,33,47.48
3892,0,0.37403076430021115,Bajo,51,39.58
3893,1,0.47034119788746553,Medio,7,24.97
3894,1,0.4364786586284074,Medio,29,31.69
3895,1,0.49789272820147285,Medio,55,7.43
3896,0,0.4125997587191926,Medio,43,36.38
3897,0,0.4835027382706643,Medio,5,31.49
3898,1,0.39183146678221925,Bajo,30,45.95
3899,0,0.4528957775549395,Medio,49,22.57
3900,0,0.40146012554777727,Medio,43,35.16
3901,0,0.47844195585749144,Medio,56,19.97
3902,0,0.41943318664084445,Medio,58,28.9
3903,0,0.515007680489114,Alto,8,13.65
3904,1,0.4227565316866925,Medio,42,43.56
3905,0,0.4558538206950342,Medio,12,40.53
3906,0,0.4487259569919651,Medio,42,25.27
3907,0,0.4316384905695845,Medio,13,32.62
3908,0,0.4562334924390507,Medio,26,30.38
3909,0,0.45055119687890965,Medio,18,23.88
3910,0,0.3832438835111805,Bajo,42,31.23
3911,0,0.4378881557627746,Medio,51,25.57
3912,0,0.3963763949857097,Bajo,52,39.8
3913,0,0.4573209446090414,Medio,49,27.89
3914,0,0.38559134104267034,Bajo,20,53.91
3915,0,0.4603675607527846,Medio,16,29.22
3916,0,0.4351637018053298,Medio,37,31.13
3917,0,0.4324560863351814,Medio,3,35.28
3918,0,0.425229643718136,Medio,27,38.37
3919,0,0.4526642806506906,Medio,15,30.78
3920,0,0.36345947897507846,Bajo,58,35.06
3921,0,0.42494158559294115,Medio,34,31.83
3922,0,0.44026236189773726,Medio,45,22.21
3923,0,0.4945227713758543,Medio,22,19.52
3924,0,0.4090762078304813,Medio,40,36.99
3925,1,0.36194627610554403,Bajo,23,45.17
3926,0,0.4564063193340562,Medio,59,13.69
3927,0,0.4614418965288377,Medio,49,15.65
3928,0,0.5245636186615975,Alto,4,15.56
3929,0,0.4016179210211037,Medio,51,37.75
3930,0,0.36288706367200796,Bajo,54,38.59
3931,0,0.4572254996997691,Medio,57,20.24
3932,0,0.3579908924050284,Bajo,41,52.06
3933,0,0.4715061099225293,Medio,23,26.15
3934,0,0.40507120745472913,Medio,47,44.36
3935,0,0.3926375161158516,Bajo,60,38.09
3936,0,0.5016304948543792,Alto,9,20.42
3937,0,0.46498951241610414,Medio,24,25.82
3938,0,0.4965903390077962,Medio,21,21.28
3939,0,0.4678082953627263,Medio,41,16.56
3940,0,0.4391287401929312,Medio,46,27.47
3941,0,0.47827295852781776,Medio,55,18.01
3942,0,0.4687305800400607,Medio,53,28.25
3943,0,0.3804106566595293,Bajo,16,49.33
3944,0,0.4098031027343987,Medio,56,36.97
3945,1,0.43883896982026144,Medio,55,24.43
3946,1,0.4512965422936808,Medio,25,23.61
3947,1,0.48990317333448585,Medio,26,25.99
3948,0,0.38875756924548827,Bajo,49,50.71
3949,1,0.4210841281856842,Medio,45,19.12
3950,0,0.45718716827837885,Medio,9,29.98
3951,0,0.44844429181846585,Medio,15,34.65
3952,1,0.41079090604239177,Medio,39,42.15
3953,1,0.47783761702904276,Medio,33,26.67
3954,1,0.49829005145265276,Medio,1,20.37
3955,1,0.47795384890489856,Medio,5,32.9
3956,0,0.37570379393515224,Bajo,56,43.15
3957,0,0.46237113288400555,Medio,9,27.27
3958,0,0.4807905905406409,Medio,44,21.61
3959,1,0.4751299845366079,Medio,6,31.1
3960,0,0.49281507265031427,Medio,28,13.76
3961,1,0.4531635125426651,Medio,45,27.81
3962,0,0.3671828729728474,Bajo,26,41.78
3963,0,0.3693796367994878,Bajo,28,38.75
3964,0,0.4292049181069908,Medio,40,28.56
3965,0,0.40257983886394866,Medio,15,46.59
3966,0,0.3775221550775782,Bajo,6,49.1
3967,0,0.42678830295123693,Medio,27,36.64
3968,0,0.5088807852231149,Alto,38,15.32
3969,0,0.5274115825512965,Alto,4,11.2
3970,0,0.41169480079273946,Medio,11,43.83
3971,0,0.3949475870208832,Bajo,21,32.45
3972,0,0.4128218212450138,Medio,30,46.36
3973,0,0.504900148759626,Alto,18,16.61
3974,1,0.43712158585949795,Medio,35,28.39
3975,1,0.3697239048413493,Bajo,3,40.29
3976,0,0.5025289976757684,Alto,12,22.7
3977,0,0.4056676124290677,Medio,27,40.15
3978,0,0.44258673886998795,Medio,53,28.77
3979,0,0.43226136588459596,Medio,30,30.28
3980,0,0.48961074752994005,Medio,21,18.16
3981,0,0.4566062474743997,Medio,38,32.51
3982,0,0.3841699598658877,Bajo,21,51.93
3983,0,0.4269935048096417,Medio,60,33.88
3984,0,0.45121396643786477,Medio,38,22.08
3985,1,0.422042765913237,Medio,40,43.96
3986,0,0.5055084350417185,Alto,15,22.38
3987,0,0.39544159758852265,Bajo,18,47.21
3988,0,0.48889275722384257,Medio,52,17.25
3989,0,0.44533330071688443,Medio,29,32.73
3990,0,0.376048293918124,Bajo,48,45.26
3991,0,0.4766013289722961,Medio,38,21.33
3992,0,0.4356091992544952,Medio,60,30.83
3993,0,0.42242666111779203,Medio,21,41.57
3994,0,0.49513982528423084,Medio,17,7.44
3995,0,0.4116459741718088,Medio,41,39.27
3996,0,0.42670637106849274,Medio,51,29.12
3997,0,0.3982118718609174,Bajo,18,44.42
3998,0,0.41490061526743427,Medio,57,21.73
3999,0,0.47383883726688336,Medio,55,16.13
4000,0,0.4860345953018249,Medio,37,24.57
4001,0,0.4345706426340597,Medio,60,24.36
4002,1,0.43864272998877196,Medio,38,27.94
4003,0,0.4582433935445855,Medio,12,25.31
4004,1,0.5330273922183361,Alto,11,9.92
4005,0,0.4469575856492084,Medio,48,29.05
4006,0,0.41040408239195103,Medio,52,32.32
4007,1,0.450551684019814,Medio,49,28.07
4008,0,0.4369232698111684,Medio,20,32.87
4009,0,0.43666199363861774,Medio,9,30.85
4010,0,0.49055154864728945,Medio,1,16.18
4011,1,0.45190254457073914,Medio,58,26.99
4012,0,0.44535432781874773,Medio,3,31.14
4013,0,0.4112708551928789,Medio,21,27.63
4014,0,0.44816953405435606,Medio,23,15.07
4015,1,0.45233618942374687,Medio,9,42.23
4016,0,0.41739456760626875,Medio,54,20.28
4017,1,0.4946599506674841,Medio,19,17.58
4018,1,0.43720252327044107,Medio,45,30.41
4019,0,0.4352926485734714,Medio,55,26.84
4020,0,0.4126439868360779,Medio,46,36.01
4021,0,0.4016744677793113,Medio,52,38.73
4022,0,0.46023132327974775,Medio,19,37.21
4023,0,0.4675314511576188,Medio,23,29.98
4024,0,0.3910268820089255,Bajo,27,35.53
4025,0,0.4944088206406723,Medio,27,14.4
4026,1,0.39551548597716146,Bajo,39,40.94
4027,0,0.4320295290356857,Medio,36,25.95
4028,0,0.41922231064898247,Medio,12,49.7
4029,0,0.3879922959859844,Bajo,55,41.25
4030,0,0.4707926255271402,Medio,27,28.03
4031,0,0.4303528799134956,Medio,46,30.21
4032,0,0.4073215824511235,Medio,34,41.84
4033,0,0.5041363237076816,Alto,33,7.4
4034,0,0.4356167798945515,Medio,28,28.4
4035,0,0.3963167517126579,Bajo,31,47.01
4036,0,0.40758528757849793,Medio,32,38.45
4037,0,0.4744413998598887,Medio,50,21.62
4038,1,0.4530968902376037,Medio,20,33.14
4039,0,0.4507136027768793,Medio,40,20.23
4040,0,0.4892387869574676,Medio,35,26.59
4041,0,0.4167607965416956,Medio,31,33.34
4042,0,0.40314411525223465,Medio,58,35.1
4043,0,0.4175261957754579,Medio,31,37.29
4044,0,0.4012551941792883,Medio,38,42.34
4045,1,0.484982889072459,Medio,22,18.06
4046,0,0.4401899418730862,Medio,45,30.24
4047,0,0.49052770757160197,Medio,41,21.5
4048,0,0.4495531291001234,Medio,9,26.01
4049,0,0.3998870448552666,Bajo,52,22.46
4050,1,0.43120320134913187,Medio,9,34.99
4051,0,0.41625703718053797,Medio,15,40.53
4052,1,0.4375214730827251,Medio,13,41.07
4053,0,0.5019794857328049,Alto,22,18.95
4054,1,0.46255947805083797,Medio,16,28.77
4055,0,0.4628704617475233,Medio,32,18.67
4056,1,0.5250651491046184,Alto,2,18.34
4057,1,0.4701160658268558,Medio,26,23.38
4058,0,0.45320708364319934,Medio,14,33.43
4059,0,0.39223312219168316,Bajo,59,35.19
4060,0,0.4285659034843146,Medio,38,36.54
4061,0,0.42598751796552564,Medio,34,35.92
4062,0,0.4812815913642138,Medio,8,21.52
4063,1,0.43338494682443773,Medio,36,41.83
4064,0,0.4377478965852838,Medio,21,38.03
4065,1,0.4819152973859416,Medio,56,25.87
4066,1,0.44533575452447444,Medio,46,26.25
4067,0,0.4778282479374066,Medio,43,23.42
4068,1,0.4665529565287181,Medio,56,17.08
4069,0,0.4294459003073751,Medio,28,36.66
4070,0,0.4162100098427005,Medio,46,38.22
4071,0,0.43954014484058007,Medio,44,20.74
4072,0,0.5239645730978697,Alto,48,17.68
4073,0,0.4337215706278477,Medio,6,20.63
4074,0,0.4382580908396874,Medio,20,31.1
4075,0,0.5202065852752759,Alto,31,16.18
4076,0,0.4214812952542556,Medio,33,41.28
4077,1,0.39063488429553284,Bajo,44,40.68
4078,0,0.43733717174933995,Medio,7,34.24
4079,0,0.4421155408106765,Medio,8,38.1
4080,0,0.4590190678222765,Medio,9,30.59
4081,0,0.42705480469784546,Medio,2,34.65
4082,0,0.5093343138013018,Alto,17,17.0
4083,0,0.3664045110764791,Bajo,52,43.9
4084,1,0.47249636671805184,Medio,45,25.13
4085,0,0.445641242152926,Medio,37,28.71
4086,0,0.35121865381154327,Bajo,42,54.87
4087,0,0.45229426945095774,Medio,44,27.8
4088,1,0.42848837491302694,Medio,17,37.39
4089,0,0.42628413468026183,Medio,53,35.15
4090,0,0.47702969602267925,Medio,38,16.67
4091,0,0.502405209399727,Alto,35,20.0
4092,0,0.3669656505085868,Bajo,60,50.36
4093,0,0.3701281530116645,Bajo,47,35.79
4094,0,0.4480658506824788,Medio,39,29.83
4095,0,0.4687996511530941,Medio,30,24.64
4096,0,0.4743670399290353,Medio,6,33.2
4097,0,0.43255942606988407,Medio,4,34.15
4098,1,0.41665605131046757,Medio,51,32.27
4099,0,0.40378284063440734,Medio,37,40.69
4100,0,0.4762380295915004,Medio,35,21.33
4101,1,0.4560612580667423,Medio,58,19.99
4102,1,0.4032902802965368,Medio,57,40.43
4103,1,0.3860819034261677,Bajo,9,51.13
4104,0,0.4719266058750141,Medio,6,38.43
4105,0,0.4074075585038828,Medio,13,42.98
4106,1,0.4415374267378307,Medio,59,29.25
4107,0,0.4366331906156502,Medio,22,32.66
