id_donante,abandono,probabilidad_abandono,riesgo_categoria,antiguedad_meses,monto_promedio
2407,0,0.16,Bajo,1,20.68
2408,0,0.02,Bajo,40,50.19
2409,0,0.21,Bajo,47,23.0
2410,0,0.09,Bajo,33,33.22
2411,1,0.67,Medio,7,15.48
2412,0,0.07,Bajo,53,40.37
2413,1,0.17,Bajo,52,26.93
2414,1,0.65,Medio,52,18.51
2415,0,0.02,Bajo,56,41.89
2416,0,0.03624768946395564,Bajo,11,44.36
2417,0,0.37,Bajo,27,44.7
2418,0,0.0,,14,14.77
2419,0,0.09,Bajo,22,45.74
2420,1,0.84,Alto,16,26.99
2421,0,0.12,Bajo,46,50.52
2422,1,0.65,Medio,12,36.25
2423,1,0.04,Bajo,49,32.51
2424,1,0.76,Alto,46,30.09
2425,1,0.64,Medio,10,29.86
2426,0,0.08,Bajo,24,23.2
2427,1,0.72,Alto,46,19.32
2428,0,0.15,Bajo,18,26.37
2429,0,0.04,Bajo,22,41.91
2430,0,0.03,Bajo,9,16.03
2431,0,0.09,Bajo,17,43.41
2432,0,0.05,Bajo,38,31.43
2433,0,0.14,Bajo,40,37.81
2434,0,0.04,Bajo,58,38.33
2435,0,0.28,Bajo,13,39.28
2436,0,0.05,Bajo,50,30.22
2437,1,0.76,Alto,37,30.52
2438,0,0.04,Bajo,6,38.94
2439,0,0.07,Bajo,21,19.59
2440,1,0.71,Alto,51,18.06
2441,1,0.73,Alto,36,25.35
2442,1,0.3,Bajo,7,32.88
2443,0,0.02,Bajo,36,49.21
2444,0,0.05,Bajo,25,30.48
2445,0,0.03,Bajo,11,50.0
2446,0,0.03,Bajo,44,35.15
2447,0,0.05,Bajo,14,25.47
2448,0,0.19,Bajo,45,41.47
2449,1,0.74,Alto,29,27.57
2450,0,0.06,Bajo,10,32.51
2451,0,0.1,Bajo,50,16.64
2452,0,0.11,Bajo,48,14.91
2453,0,0.11,Bajo,5,35.54
2454,0,0.16,Bajo,8,41.04
2455,0,0.33,Bajo,46,49.46
2456,0,0.07,Bajo,5,21.91
2457,1,0.09,Bajo,58,44.64
2458,1,0.19,Bajo,60,4314.45
2459,0,0.04,Bajo,24,25.09
2460,0,0.21,Bajo,40,43.88
2461,0,0.13,Bajo,57,39.44
2462,0,0.07,Bajo,26,41.42
2463,0,0.07,Bajo,6,51.67
2464,0,0.12,Bajo,16,41.01
2465,0,0.12,Bajo,60,8.63
2466,0,0.09,Bajo,36,33.23
2467,0,0.11,Bajo,12,14.33
2468,0,0.03,Bajo,11,31.51
2469,0,0.03,Bajo,3,30.94
2470,0,0.02,Bajo,44,24.16
2471,0,0.12,Bajo,37,19.72
2472,0,0.05,Bajo,6,24.7
2473,1,0.73,Alto,19,26.63
2474,0,0.06,Bajo,18,28.68
2475,0,0.06,Bajo,16,31.05
2476,0,0.11,Bajo,23,35.85
2477,0,0.04,Bajo,43,26.87
2478,0,0.1,Bajo,37,42.8
2479,0,0.25,Bajo,9,29.62
2480,1,0.75,Alto,3,39.24
2481,0,0.31,Bajo,8,26.96
2482,0,0.11,Bajo,38,57.44
2483,0,0.1,Bajo,4,34.67
2484,1,0.36,Bajo,12,46.35
2485,0,0.05,Bajo,44,23.06
2486,0,0.02,Bajo,31,25.53
2487,0,0.07,Bajo,25,27.48
2488,0,0.37,Bajo,53,54.73
2489,0,0.12,Bajo,16,27.87
2490,0,0.4,Bajo,42,21.77
2491,0,0.21,Bajo,54,43.01
2492,0,0.04,Bajo,14,30.59
2493,1,0.72,Alto,13,27.82
2494,1,0.71,Alto,41,23.9
2495,0,0.47,Medio,7,34.89
2496,0,0.02,Bajo,12,40.63
2497,0,0.24,Bajo,37,37.88
2498,0,0.37,Bajo,50,25.21
2499,0,0.05,Bajo,4,20.12
2500,1,0.64,Medio,2,20.19
2501,0,0.26,Bajo,35,20.55
2502,0,0.27,Bajo,58,26.28
2503,0,0.06,Bajo,44,29.41
2504,0,0.19,Bajo,3,27.29
2505,1,0.11,Bajo,4,58.01
2506,0,0.0,,38,34.91
2507,1,0.24,Bajo,12,17.62
2508,0,0.07,Bajo,19,36.56
2509,0,0.1,Bajo,10,33.91
2510,1,0.33,Bajo,1,19.5
2511,0,0.12,Bajo,17,32.89
2512,0,0.05,Bajo,16,35.3
2513,0,0.09,Bajo,9,40.25
2514,0,0.11,Bajo,57,12.24
2515,1,0.22,Bajo,53,36.48
2516,1,0.74,Alto,9,44.1
2517,0,0.1,Bajo,59,48.88
2518,0,0.07,Bajo,55,17.74
2519,1,0.77,Alto,9,28.54
2520,0,0.14,Bajo,12,29.51
2521,0,0.02,Bajo,55,36.76
2522,0,0.2,Bajo,41,28.35
2523,0,0.09,Bajo,15,22.85
2524,0,0.13,Bajo,2,32.17
2525,0,0.03,Bajo,11,26.62
2526,0,0.09,Bajo,11,35.62
2527,0,0.06,Bajo,8,21.9
2528,0,0.11,Bajo,55,19.78
2529,0,0.02,Bajo,32,43.15
2530,0,0.05,Bajo,6,52.73
2531,0,0.01,Bajo,53,48.22
2532,0,0.43,Medio,20,29.28
2533,0,0.01,Bajo,39,40.55
2534,0,0.09,Bajo,35,23.14
2535,0,0.44,Medio,8,35.08
2536,0,0.16,Bajo,50,24.16
2537,0,0.15,Bajo,49,42.57
2538,0,0.05,Bajo,43,41.23
2539,0,0.02,Bajo,34,50.76
2540,0,0.11,Bajo,57,27.71
2541,0,0.13,Bajo,53,45.79
2542,0,0.03,Bajo,59,35.06
2543,0,0.25,Bajo,56,30.75
2544,1,0.65,Medio,19,33.37
2545,0,0.08624768946395564,Bajo,7,46.98
2546,0,0.01,Bajo,31,28.68
2547,0,0.05,Bajo,18,29.19
2548,1,0.79,Alto,40,9.34
2549,0,0.09,Bajo,14,28.53
2550,0,0.02,Bajo,39,32.64
2551,0,0.23,Bajo,60,22.38
2552,1,0.62,Medio,53,19.92
2553,0,0.12,Bajo,60,11.49
2554,0,0.13,Bajo,59,24.15
2555,0,0.1,Bajo,36,44.21
2556,0,0.06,Bajo,17,15.18
2557,0,0.12,Bajo,37,37.89
2558,0,0.15,Bajo,44,38.79
2559,0,0.38,Bajo,9,54.53
2560,0,0.1,Bajo,58,40.38
2561,0,0.06,Bajo,20,39.55
2562,0,0.1,Bajo,45,33.68
2563,0,0.13,Bajo,57,30.01
2564,1,0.63,Medio,28,38.52
2565,0,0.03,Bajo,50,42.49
2566,0,0.09,Bajo,20,31.7
2567,0,0.02,Bajo,41,42.92
2568,0,0.22,Bajo,36,58.83
2569,1,0.64,Medio,53,30.71
2570,0,0.07,Bajo,27,30.99
2571,0,0.23,Bajo,8,29.08
2572,0,0.12,Bajo,32,31.34
2573,0,0.16,Bajo,1,42.23
2574,0,0.13,Bajo,17,30.87
2575,0,0.06,Bajo,57,31.89
2576,0,0.19,Bajo,9,27.5
2577,0,0.28,Bajo,20,34.89
2578,0,0.36,Bajo,45,24.97
2579,0,0.06,Bajo,32,17.74
2580,0,0.27,Bajo,2,34.48
2581,1,0.6662476894639556,Medio,32,49.79
2582,0,0.11,Bajo,45,27.1
2583,1,0.87,Alto,9,19.59
2584,0,0.02,Bajo,30,49.16
2585,0,0.06,Bajo,20,30.46
2586,0,0.006247689463955636,Bajo,38,39.45
2587,0,0.02,Bajo,60,22.71
2588,1,0.82,Alto,1,30.1
2589,1,0.77,Alto,60,44.01
2590,0,0.21,Bajo,57,31.31
2591,0,0.07,Bajo,5,31.43
2592,1,0.7,Medio,35,15.11
2593,0,0.02,Bajo,36,37.87
2594,0,0.1,Bajo,1,22.14
2595,0,0.04,Bajo,14,41.2
2596,0,0.01,Bajo,9,32.02
2597,0,0.01,Bajo,30,32.91
2598,1,0.5662476894639557,Medio,24,37.73
2599,0,0.1,Bajo,4,33.75
2600,0,0.02,Bajo,50,47.18
2601,1,0.71,Alto,14,45.6
2602,0,0.03,Bajo,25,17.83
2603,0,0.02,Bajo,4,28.29
2604,0,0.25,Bajo,25,38.37
2605,0,0.03,Bajo,10,20.57
2606,0,0.05,Bajo,35,14.32
2607,1,0.69,Medio,55,22.4
2608,0,0.15,Bajo,7,28.85
2609,0,0.1,Bajo,42,20.65
2610,0,0.52,Medio,13,18.86
2611,0,0.03,Bajo,4,12.21
2612,0,0.03,Bajo,50,41.47
2613,0,0.03,Bajo,43,39.31
2614,0,0.05,Bajo,57,32.79
2615,0,0.07,Bajo,36,31.0
2616,0,0.08,Bajo,56,35.45
2617,0,0.13,Bajo,14,20.02
2618,0,0.02,Bajo,18,42.53
2619,0,0.22,Bajo,8,30.93
2620,0,0.06,Bajo,32,39.18
2621,0,0.02,Bajo,27,38.76
2622,0,0.03,Bajo,42,35.34
2623,0,0.06,Bajo,37,33.13
2624,0,0.19,Bajo,23,32.38
2625,0,0.05,Bajo,7,29.37
2626,0,0.06,Bajo,12,34.83
2627,0,0.02,Bajo,25,32.06
2628,0,0.06,Bajo,3,25.13
2629,0,0.04,Bajo,26,36.1
2630,0,0.01,Bajo,4,32.81
2631,0,0.02,Bajo,42,42.1
2632,0,0.2,Bajo,36,11.9
2633,0,0.08,Bajo,15,30.36
2634,0,0.05,Bajo,32,22.75
2635,0,0.09,Bajo,29,24.82
2636,0,0.0,,10,35.6
2637,0,0.03,Bajo,21,15.64
2638,0,0.15,Bajo,54,31.33
2639,1,0.26,Bajo,16,30.3
2640,0,0.05,Bajo,47,19.5
2641,0,0.0,,19,31.58
2642,0,0.02,Bajo,29,22.38
2643,0,0.09,Bajo,52,51.97
2644,0,0.05,Bajo,51,42.02
2645,0,0.1,Bajo,18,30.67
2646,0,0.14,Bajo,58,25.68
2647,0,0.01,Bajo,44,35.04
2648,0,0.23,Bajo,57,37.67
2649,0,0.08,Bajo,16,32.55
2650,1,0.79,Alto,1,19.85
2651,0,0.33,Bajo,48,27.9
2652,1,0.72,Alto,2,30.78
2653,1,0.18,Bajo,56,32.9
2654,1,0.73,Alto,15,33.13
2655,0,0.08,Bajo,39,37.31
2656,0,0.05,Bajo,28,43.42
2657,0,0.12,Bajo,1,40.13
2658,0,0.03,Bajo,5,35.9
2659,0,0.05,Bajo,42,17.42
2660,0,0.01,Bajo,22,41.86
2661,0,0.06,Bajo,53,38.19
2662,0,0.06,Bajo,36,27.44
2663,0,0.23,Bajo,46,30.3
2664,0,0.18,Bajo,13,30.66
2665,0,0.09,Bajo,1,25.62
2666,0,0.39,Bajo,16,12.52
2667,0,0.05,Bajo,55,18.83
2668,0,0.32,Bajo,41,20.93
2669,1,0.21,Bajo,22,10.32
2670,0,0.36,Bajo,32,18.87
2671,1,0.81,Alto,16,41.41
2672,0,0.03,Bajo,51,34.86
2673,1,0.79,Alto,15,20.29
2674,0,0.08,Bajo,58,23.12
2675,0,0.23,Bajo,46,42.29
2676,0,0.08,Bajo,52,42.04
2677,0,0.1,Bajo,42,30.7
2678,0,0.02,Bajo,53,41.75
2679,0,0.13,Bajo,12,22.34
2680,0,0.01,Bajo,60,32.27
2681,1,0.31,Bajo,1,15.26
2682,0,0.36,Bajo,53,26.36
2683,0,0.2,Bajo,17,30.28
2684,0,0.15,Bajo,41,13.15
2685,0,0.05,Bajo,55,35.93
2686,0,0.11,Bajo,51,37.6
2687,1,0.65,Medio,57,40.11
2688,0,0.03,Bajo,50,53.34
2689,0,0.43,Medio,28,34.17
2690,0,0.06,Bajo,7,29.36
2691,0,0.04,Bajo,9,13.98
2692,0,0.06,Bajo,22,33.92
2693,0,0.04,Bajo,26,35.59
2694,0,0.06,Bajo,53,16.44
2695,1,0.03,Bajo,12,27.6
2696,0,0.13,Bajo,7,30.11
2697,0,0.15,Bajo,46,35.3
2698,0,0.1462476894639556,Bajo,47,38.56
2699,0,0.12,Bajo,15,24.63
2700,0,0.0,,38,32.01
2701,0,0.1,Bajo,21,35.74
2702,0,0.17,Bajo,14,28.18
2703,0,0.23,Bajo,2,25.79
2704,1,0.58,Medio,8,37.13
2705,0,0.05,Bajo,45,28.22
2706,0,0.17,Bajo,55,18.03
2707,0,0.01,Bajo,6,43.73
2708,0,0.05,Bajo,37,19.14
2709,0,0.21,Bajo,37,29.05
2710,0,0.01,Bajo,57,33.22
2711,0,0.17,Bajo,33,34.55
2712,0,0.05,Bajo,41,31.7
2713,1,0.23,Bajo,6,9.42
2714,0,0.02,Bajo,52,22.97
2715,0,0.05,Bajo,26,32.96
2716,0,0.03,Bajo,39,28.91
2717,0,0.11,Bajo,41,35.12
2718,0,0.22,Bajo,37,40.21
2719,1,0.43,Medio,14,35.07
2720,0,0.12,Bajo,37,22.71
2721,0,0.05,Bajo,8,24.61
2722,0,0.04,Bajo,39,46.31
2723,0,0.03,Bajo,13,28.21
2724,0,0.07,Bajo,13,29.05
2725,0,0.06,Bajo,40,35.1
2726,0,0.09,Bajo,43,42.37
2727,0,0.07,Bajo,28,20.99
2728,0,0.02,Bajo,58,25.04
2729,1,0.68,Medio,18,13.96
2730,1,0.63,Medio,57,27.04
2731,0,0.17,Bajo,19,35.68
2732,0,0.07,Bajo,38,26.36
2733,1,0.64,Medio,32,47.6
2734,0,0.07,Bajo,22,31.16
2735,1,0.69,Medio,2,28.98
2736,0,0.08,Bajo,60,26.48
2737,0,0.04,Bajo,13,16.4
2738,0,0.04,Bajo,23,29.1
2739,0,0.14,Bajo,25,33.58
2740,0,0.06,Bajo,28,28.82
2741,0,0.03,Bajo,58,32.31
2742,0,0.05,Bajo,11,23.29
2743,0,0.07,Bajo,33,17.55
2744,0,0.1,Bajo,24,28.94
2745,1,0.91,Alto,2,32.21
2746,0,0.19,Bajo,30,28.31
2747,0,0.09,Bajo,17,32.04
2748,1,0.65,Medio,40,37.77
2749,0,0.07,Bajo,34,37.73
2750,0,0.18,Bajo,38,38.57
2751,0,0.05,Bajo,22,40.05
2752,0,0.1,Bajo,5,34.97
2753,1,0.62,Medio,48,33.56
2754,0,0.13,Bajo,40,49.43
2755,0,0.2862476894639556,Bajo,51,37.84
2756,0,0.15,Bajo,16,21.55
2757,0,0.18,Bajo,13,11.37
2758,0,0.01,Bajo,26,27.59
2759,0,0.01,Bajo,31,36.25
2760,0,0.02,Bajo,52,39.59
2761,0,0.08,Bajo,39,17.5
2762,0,0.01,Bajo,48,37.29
2763,0,0.05,Bajo,23,41.35
2764,0,0.08,Bajo,48,36.09
2765,0,0.1,Bajo,12,34.16
2766,0,0.01,Bajo,14,28.67
2767,0,0.03,Bajo,56,25.4
2768,1,0.76,Alto,18,37.86
2769,0,0.03,Bajo,27,35.83
2770,0,0.22,Bajo,28,26.73
2771,0,0.29,Bajo,18,55.42
2772,1,0.68,Medio,16,14.9
2773,0,0.02,Bajo,52,27.68
2774,0,0.23,Bajo,16,22.29
2775,1,0.65,Medio,13,33.84
2776,0,0.14,Bajo,58,10.51
2777,0,0.14,Bajo,29,42.69
2778,0,0.08,Bajo,9,40.05
2779,0,0.0,,26,32.67
2780,0,0.12,Bajo,28,26.9
2781,0,0.12,Bajo,41,37.16
2782,0,0.26,Bajo,13,33.29
2783,1,0.72,Alto,36,39.52
2784,0,0.07,Bajo,9,28.78
2785,0,0.15,Bajo,47,28.19
2786,0,0.03,Bajo,14,40.78
2787,0,0.06,Bajo,51,36.34
2788,0,0.07,Bajo,12,28.26
2789,0,0.05,Bajo,53,33.68
2790,0,0.06,Bajo,58,31.85
2791,0,0.09,Bajo,57,34.67
2792,1,0.72,Alto,32,42.69
2793,0,0.01,Bajo,38,26.5
2794,0,0.22,Bajo,3,23.55
2795,0,0.02,Bajo,58,32.74
2796,1,0.76,Alto,57,24.63
2797,0,0.1,Bajo,54,20.89
2798,1,0.71,Alto,52,39.94
2799,0,0.08,Bajo,16,27.13
2800,1,0.65,Medio,20,11.32
2801,0,0.05,Bajo,32,38.47
2802,0,0.07,Bajo,56,25.62
2803,1,0.65,Medio,23,35.78
2804,0,0.01,Bajo,17,40.83
2805,1,0.71,Alto,16,31.9
2806,0,0.17,Bajo,38,9.65
2807,0,0.25,Bajo,8,10.36
2808,0,0.03,Bajo,19,23.28
2809,0,0.02,Bajo,30,29.43
2810,0,0.06,Bajo,57,42.0
2811,0,0.09,Bajo,58,32.91
2812,1,0.17,Bajo,34,56.17
2813,1,0.75,Alto,14,15.09
2814,0,0.05,Bajo,22,31.21
2815,0,0.13,Bajo,44,25.55
2816,0,0.31,Bajo,17,32.35
2817,0,0.09,Bajo,60,47.52
2818,0,0.03,Bajo,59,48.15
2819,0,0.03,Bajo,15,30.54
2820,0,0.1,Bajo,50,38.62
2821,0,0.07,Bajo,48,32.16
2822,0,0.07,Bajo,32,19.25
2823,0,0.06,Bajo,13,30.14
2824,0,0.15,Bajo,21,24.95
2825,0,0.09,Bajo,49,29.37
2826,0,0.16,Bajo,40,21.48
2827,0,0.02,Bajo,33,31.55
2828,0,0.34,Bajo,57,33.06
2829,0,0.01,Bajo,58,37.04
2830,0,0.11,Bajo,27,33.1
2831,0,0.09,Bajo,35,46.35
2832,0,0.11,Bajo,16,51.92
2833,0,0.01,Bajo,28,25.95
2834,0,0.03,Bajo,34,39.7
2835,0,0.33,Bajo,47,51.15
2836,0,0.05,Bajo,1,39.96
2837,0,0.2,Bajo,41,37.17
2838,0,0.06,Bajo,48,11.78
2839,0,0.01,Bajo,31,24.42
2840,0,0.1,Bajo,36,25.88
2841,0,0.05,Bajo,44,43.87
2842,0,0.06,Bajo,33,22.69
2843,0,0.06,Bajo,33,29.15
2844,0,0.11,Bajo,39,38.4
2845,0,0.04,Bajo,18,22.24
2846,0,0.13,Bajo,23,32.79
2847,0,0.1,Bajo,60,31.49
2848,0,0.05,Bajo,23,38.77
2849,0,0.14,Bajo,15,36.59
2850,0,0.05,Bajo,26,36.27
2851,0,0.05,Bajo,30,32.01
2852,0,0.12,Bajo,25,13.24
2853,1,0.76,Alto,45,31.4
2854,0,0.11,Bajo,16,30.55
2855,0,0.1,Bajo,39,37.67
2856,1,0.67,Medio,48,25.77
2857,0,0.06,Bajo,45,30.42
2858,0,0.1,Bajo,14,30.73
2859,1,0.7,Medio,17,22.87
2860,1,0.79,Alto,12,18.47
2861,0,0.13,Bajo,29,33.83
2862,0,0.0,,32,40.08
2863,0,0.06,Bajo,56,23.75
2864,0,0.01,Bajo,24,27.82
2865,0,0.12,Bajo,52,38.3
2866,0,0.11624768946395563,Bajo,13,39.27
2867,0,0.03,Bajo,56,32.31
2868,0,0.07,Bajo,20,34.14
2869,0,0.18,Bajo,15,35.32
2870,0,0.02,Bajo,56,37.11
2871,0,0.17,Bajo,53,19.29
2872,1,0.78,Alto,4,49.17
2873,0,0.04,Bajo,54,32.74
2874,0,0.12,Bajo,34,37.3
2875,0,0.11,Bajo,28,22.38
2876,0,0.17,Bajo,50,28.14
2877,1,0.77,Alto,2,33.77
2878,0,0.16,Bajo,57,11.96
2879,0,0.09,Bajo,47,20.99
2880,0,0.04,Bajo,30,22.75
2881,0,0.16,Bajo,26,17.21
2882,0,0.09,Bajo,51,31.06
2883,1,0.83,Alto,47,29.26
2884,1,0.75,Alto,26,44.24
2885,1,0.72,Alto,20,18.79
2886,0,0.03,Bajo,42,32.35
2887,0,0.09,Bajo,28,21.2
2888,1,0.09,Bajo,56,12.83
2889,0,0.04,Bajo,20,35.88
2890,0,0.03,Bajo,11,36.71
2891,0,0.03,Bajo,58,35.52
2892,0,0.03,Bajo,10,16.84
2893,0,0.11,Bajo,23,30.84
2894,1,0.66,Medio,37,35.97
2895,0,0.0,,41,39.52
2896,0,0.41,Medio,52,36.28
2897,0,0.16,Bajo,19,39.65
2898,1,0.76,Alto,45,40.67
2899,0,0.03,Bajo,18,31.05
2900,0,0.04,Bajo,49,34.99
2901,0,0.01,Bajo,27,40.0
2902,0,0.04,Bajo,6,33.9
2903,0,0.08,Bajo,10,41.99
2904,1,0.46,Medio,2,38.74
2905,1,0.74,Alto,24,23.68
2906,0,0.08,Bajo,38,16.94
2907,0,0.06,Bajo,28,30.19
2908,0,0.02,Bajo,28,18.19
2909,0,0.04,Bajo,53,30.83
2910,0,0.23,Bajo,45,29.93
2911,1,0.74,Alto,50,43.01
2912,0,0.3,Bajo,39,35.05
2913,0,0.08,Bajo,2,39.78
2914,0,0.11,Bajo,46,25.1
2915,1,0.82,Alto,5,45.3
2916,0,0.03,Bajo,50,38.94
2917,0,0.42,Medio,11,34.27
2918,0,0.04,Bajo,10,11.93
2919,0,0.01,Bajo,43,41.79
2920,0,0.18,Bajo,59,47.73
2921,1,0.75,Alto,2,30.11
2922,0,0.09,Bajo,15,30.32
2923,1,0.71,Alto,39,24.83
2924,1,0.69,Medio,41,13.68
2925,0,0.2,Bajo,37,2437.91
2926,1,0.65,Medio,7,46.59
2927,0,0.03,Bajo,20,40.79
2928,0,0.01,Bajo,34,22.27
2929,0,0.17,Bajo,35,24.22
2930,0,0.12624768946395562,Bajo,34,51.35
2931,0,0.1,Bajo,53,19.8
2932,0,0.09,Bajo,22,22.85
2933,0,0.02,Bajo,31,25.7
2934,0,0.03,Bajo,23,16.42
2935,0,0.07,Bajo,19,24.62
2936,0,0.08,Bajo,4,24.78
2937,0,0.07,Bajo,24,20.98
2938,0,0.17,Bajo,20,43.28
2939,0,0.08,Bajo,39,18.33
2940,0,0.12,Bajo,28,28.58
2941,0,0.27,Bajo,54,21.23
2942,0,0.06,Bajo,39,27.9
2943,1,0.67,Medio,17,20.77
2944,0,0.03,Bajo,19,30.76
2945,0,0.08,Bajo,54,33.21
2946,1,0.71,Alto,48,44.02
2947,1,0.66,Medio,35,24.11
2948,0,0.02,Bajo,32,46.18
2949,0,0.07,Bajo,47,21.93
2950,1,0.06,Bajo,46,27.62
2951,1,0.7062476894639557,Alto,47,47.65
2952,0,0.28,Bajo,46,59.03
2953,0,0.07,Bajo,39,46.86
2954,0,0.04,Bajo,57,27.76
2955,0,0.27,Bajo,35,35.15
2956,1,0.69,Medio,30,36.83
2957,0,0.35,Bajo,17,33.45
2958,0,0.25,Bajo,42,19.92
2959,0,0.14,Bajo,47,32.35
2960,1,0.82,Alto,29,24.94
2961,0,0.14,Bajo,6,20.32
2962,0,0.03,Bajo,60,26.89
2963,0,0.01,Bajo,17,33.15
2964,0,0.13,Bajo,17,40.01
2965,0,0.09,Bajo,14,27.46
2966,0,0.01,Bajo,24,29.21
2967,0,0.03,Bajo,57,38.04
2968,0,0.07,Bajo,50,30.71
2969,1,0.55,Medio,57,33.82
2970,0,0.02,Bajo,37,30.78
2971,0,0.14,Bajo,40,32.03
2972,0,0.06,Bajo,39,19.21
2973,0,0.21,Bajo,55,31.22
2974,0,0.09,Bajo,32,44.28
2975,0,0.01,Bajo,36,31.69
2976,0,0.03,Bajo,50,21.66
2977,1,0.67,Medio,37,44.77
2978,0,0.11,Bajo,48,37.21
2979,0,0.06,Bajo,14,37.68
2980,1,0.73,Alto,27,37.41
2981,0,0.23,Bajo,59,18.74
2982,0,0.11,Bajo,19,36.48
2983,0,0.03,Bajo,31,43.85
2984,0,0.09,Bajo,46,25.2
2985,0,0.09,Bajo,9,10.71
2986,0,0.02,Bajo,38,33.66
2987,0,0.05,Bajo,17,30.33
2988,0,0.03,Bajo,19,14.52
2989,0,0.15,Bajo,44,36.05
2990,1,0.71,Alto,4,35.3
2991,0,0.13,Bajo,48,15.34
2992,0,0.04,Bajo,57,48.89
2993,1,0.37,Bajo,11,37.51
2994,0,0.08,Bajo,22,11.1
2995,0,0.04,Bajo,4,38.19
2996,0,0.03,Bajo,17,37.9
2997,0,0.04,Bajo,8,44.15
2998,0,0.1,Bajo,46,23.76
2999,1,0.7,Medio,59,38.33
3000,0,0.04,Bajo,34,27.63
3001,0,0.05,Bajo,11,24.44
3002,0,0.01,Bajo,31,21.35
3003,0,0.13,Bajo,11,10.97
3004,0,0.1,Bajo,56,35.4
3005,1,0.71,Alto,54,27.27
3006,0,0.11,Bajo,56,7.3
3007,0,0.18,Bajo,38,30.75
3008,1,0.71,Alto,53,41.58
3009,0,0.43,Medio,21,16.93
3010,1,0.7,Medio,46,22.87
3011,0,0.21624768946395562,Bajo,30,3440.92
3012,0,0.2,Bajo,10,5.59
3013,0,0.03,Bajo,26,24.66
3014,1,0.68,Medio,27,33.47
3015,0,0.08,Bajo,8,24.39
3016,0,0.1,Bajo,39,17.02
3017,0,0.02,Bajo,8,17.5
3018,0,0.09,Bajo,60,13.88
3019,1,0.68,Medio,8,23.67
3020,0,0.01,Bajo,55,40.57
3021,1,0.68,Medio,34,53.62
3022,0,0.54,Medio,59,30.36
3023,0,0.02,Bajo,16,37.68
3024,0,0.2,Bajo,41,20.59
3025,0,0.2,Bajo,13,9.08
3026,1,0.69,Medio,23,48.52
3027,0,0.06,Bajo,12,24.05
3028,0,0.07,Bajo,27,37.19
3029,0,0.14,Bajo,22,31.58
3030,1,0.07,Bajo,32,39.95
3031,0,0.14624768946395564,Bajo,57,39.54
3032,0,0.16,Bajo,49,32.78
3033,0,0.0,,27,33.88
3034,0,0.45,Medio,2,42.13
3035,0,0.11,Bajo,45,25.9
3036,0,0.05,Bajo,33,45.56
3037,0,0.01,Bajo,26,22.92
3038,0,0.11,Bajo,28,30.77
3039,0,0.03,Bajo,19,36.29
3040,1,0.26,Bajo,43,13.71
3041,0,0.21,Bajo,5,43.82
3042,0,0.04,Bajo,33,34.76
3043,0,0.16,Bajo,20,63.01
3044,0,0.13,Bajo,30,50.81
3045,1,0.68,Medio,45,29.89
3046,0,0.03,Bajo,8,47.86
3047,0,0.13624768946395563,Bajo,38,38.47
3048,0,0.01,Bajo,17,32.31
3049,0,0.06,Bajo,44,13.41
3050,0,0.08,Bajo,1,15.76
3051,0,0.48,Medio,3,30.04
3052,0,0.14,Bajo,46,25.05
3053,0,0.05,Bajo,26,32.25
3054,0,0.02,Bajo,31,43.72
3055,0,0.08,Bajo,8,38.65
3056,1,0.64,Medio,43,23.04
3057,0,0.01,Bajo,59,39.25
3058,0,0.09,Bajo,46,20.86
3059,0,0.1,Bajo,8,18.58
3060,0,0.02,Bajo,35,33.82
3061,0,0.07,Bajo,39,21.85
3062,0,0.02,Bajo,28,23.58
3063,0,0.09,Bajo,51,39.94
3064,0,0.09,Bajo,4,36.58
3065,0,0.06,Bajo,57,26.28
3066,1,0.68,Medio,16,13.75
3067,0,0.08,Bajo,13,22.65
3068,1,0.85,Alto,20,49.42
3069,0,0.02,Bajo,51,39.67
3070,0,0.1,Bajo,5,44.24
3071,0,0.14,Bajo,55,32.56
3072,1,0.05,Bajo,37,26.49
3073,0,0.08,Bajo,20,39.05
3074,1,0.026247689463955635,Bajo,24,42.82
3075,0,0.07,Bajo,36,25.2
3076,0,0.09,Bajo,34,22.87
3077,1,0.84,Alto,58,14.79
3078,1,0.84,Alto,45,22.62
3079,0,0.07,Bajo,48,36.69
3080,1,0.84,Alto,54,24.04
3081,0,0.21,Bajo,34,39.32
3082,1,0.8,Alto,19,49.67
3083,1,0.72,Alto,17,30.25
3084,1,0.14,Bajo,5,29.84
3085,1,0.61,Medio,25,35.49
3086,0,0.06,Bajo,18,24.26
3087,0,0.06,Bajo,60,23.53
3088,0,0.11,Bajo,55,23.82
3089,0,0.09,Bajo,53,18.54
3090,0,0.13,Bajo,50,39.0
3091,0,0.16,Bajo,8,25.03
3092,0,0.026247689463955635,Bajo,27,41.11
3093,0,0.14,Bajo,15,35.29
3094,1,0.6,Medio,45,29.77
3095,0,0.16,Bajo,13,38.1
3096,0,0.35,Bajo,16,20.57
3097,0,0.38,Bajo,22,22.2
3098,0,0.13,Bajo,20,37.14
3099,0,0.66,Medio,13,8.04
3100,0,0.01,Bajo,20,30.15
3101,0,0.22,Bajo,2,35.91
3102,0,0.12,Bajo,35,43.11
3103,0,0.06,Bajo,47,45.15
3104,0,0.32,Bajo,55,28.7
3105,0,0.03,Bajo,19,37.7
3106,0,0.01,Bajo,45,21.96
3107,0,0.1,Bajo,37,25.57
